order_id,product_id,quantity,unit_price
O300331,P200187,3,263.8
O300332,P200194,3,108.56
O300332,P200224,3,130.26
O300332,P200110,2,94.92
O300332,P200238,3,29.14
O300333,P200045,1,56.62
O300334,P200036,2,55.87
O300335,P200080,3,30.02
O300335,P200148,1,38.68
O300335,P200150,3,19.57
O300335,P200230,2,115.07
O300335,P200020,3,136.1
O300336,P200175,2,16.19
O300336,P200172,1,61.34
O300336,P200032,3,544.28
O300336,P200078,3,18.84
O300337,P200202,1,97.9
O300338,P200194,3,117.34
O300339,P200022,1,60.03
O300340,P200173,2,13.81
O300340,P200184,1,112.72
O300340,P200082,2,147.86
O300340,P200108,2,60.82
O300340,P200048,3,19.26
O300341,P200184,2,108.31
O300341,P200132,1,112.54
O300341,P200102,3,118.38
O300341,P200048,1,22.51
O300342,P200013,2,84.89
O300342,P200231,3,31.68
O300342,P200023,1,108.46
O300342,P200249,3,93.85
O300342,P200133,2,26.19
O300343,P200097,1,151.13
O300344,P200004,2,43.07
O300344,P200203,2,475.32
O300344,P200094,2,61.93
O300344,P200019,2,408.21
O300345,P200163,3,64.81
O300345,P200076,3,67.63
O300345,P200216,3,116.73
O300345,P200087,3,109.48
O300345,P200072,1,44.71
O300346,P200022,1,57.68
O300346,P200041,3,123.99
O300346,P200141,3,96.78
O300347,P200219,3,211.66
O300347,P200099,3,16.9
O300347,P200048,3,21.19
O300347,P200103,1,99.3
O300348,P200086,2,16.37
O300348,P200057,2,136.36
O300348,P200145,1,106.04
O300348,P200166,1,21.37
O300349,P200002,3,21.99
O300350,P200131,2,293.77
O300350,P200107,3,41.79
O300350,P200119,1,70.64
O300351,P200009,2,11.35
O300351,P200090,1,128.33
O300352,P200212,3,66.51
O300353,P200173,1,14.12
O300353,P200037,3,50.61
O300353,P200036,3,58.13
O300354,P200193,2,39.92
O300354,P200100,2,27.7
O300354,P200068,2,21.61
O300354,P200199,1,296.95
O300354,P200176,1,99.97
O300355,P200150,1,19.23
O300356,P200230,3,113.48
O300356,P200109,1,19.03
O300357,P200176,2,97.2
O300357,P200171,1,97.05
O300357,P200111,1,42.93
O300357,P200094,2,62.31
O300358,P200044,1,138.47
O300358,P200207,3,33.08
O300359,P200230,1,110.06
O300360,P200203,2,386.43
O300361,P200203,1,454.4
O300362,P200098,2,115.47
O300362,P200166,3,19.72
O300362,P200025,2,81.09
O300362,P200192,3,56.87
O300362,P200004,2,45.76
O300363,P200007,3,63.63
O300363,P200114,3,126.21
O300363,P200057,3,142.75
O300364,P200027,1,29.94
O300364,P200080,1,33.44
O300364,P200040,3,55.97
O300364,P200000,1,144.27
O300364,P200197,3,435.86
O300365,P200062,2,26.41
O300365,P200057,3,147.55
O300365,P200008,2,21.64
O300365,P200007,1,64.26
O300366,P200041,3,129.2
O300366,P200113,2,54.62
O300367,P200066,3,37.1
O300367,P200126,1,21.29
O300367,P200177,3,27.04
O300367,P200068,2,18.47
O300367,P200008,2,22.17
O300368,P200104,1,75.44
O300368,P200191,2,6.56
O300369,P200102,2,109.28
O300370,P200187,3,233.62
O300370,P200210,2,98.5
O300370,P200214,3,105.21
O300370,P200243,1,64.29
O300370,P200102,1,94.98
O300371,P200249,2,102.6
O300371,P200245,2,9.59
O300371,P200103,1,102.66
O300372,P200231,3,28.34
O300372,P200136,3,171.26
O300372,P200122,1,68.76
O300373,P200236,1,40.41
O300373,P200194,2,123.21
O300373,P200221,1,436.52
O300374,P200172,3,54.17
O300374,P200206,2,45.71
O300374,P200131,1,285.72
O300374,P200076,1,69.63
O300374,P200067,1,6.34
O300375,P200219,2,210.12
O300375,P200116,2,146.39
O300376,P200073,3,152.9
O300376,P200168,1,256.98
O300376,P200092,2,36.93
O300376,P200155,3,115.33
O300376,P200100,2,29.42
O300377,P200204,3,789.08
O300377,P200054,3,75.28
O300377,P200072,2,46.08
O300377,P200239,3,41.87
O300377,P200043,3,33.22
O300378,P200234,1,13.65
O300378,P200158,1,132.39
O300378,P200043,3,35.93
O300378,P200236,2,44.77
O300379,P200201,2,104.65
O300380,P200211,3,121.93
O300381,P200164,3,143.89
O300382,P200016,2,416.45
O300382,P200031,3,29.63
O300382,P200218,3,93.44
O300382,P200221,1,509.52
O300383,P200134,3,101.59
O300383,P200104,2,95.28
O300384,P200069,2,38.05
O300384,P200054,2,75.22
O300384,P200103,1,123.77
O300384,P200096,2,27.19
O300384,P200110,1,77.9
O300385,P200037,1,55.68
O300386,P200180,2,276.29
O300386,P200087,3,118.95
O300387,P200010,2,128.78
O300387,P200083,3,131.08
O300388,P200157,2,72.44
O300388,P200139,3,234.46
O300388,P200135,2,30.43
O300388,P200201,3,114.74
O300388,P200042,2,76.0
O300389,P200203,1,429.2
O300390,P200063,3,94.73
O300390,P200188,3,49.23
O300390,P200051,1,125.34
O300391,P200036,1,49.63
O300391,P200088,2,118.08
O300391,P200108,1,61.26
O300391,P200117,3,62.81
O300391,P200040,2,53.16
O300392,P200225,2,9.44
O300392,P200004,1,54.34
O300392,P200011,3,43.21
O300392,P200210,1,98.42
O300392,P200098,3,110.28
O300393,P200196,3,40.68
O300393,P200031,1,29.11
O300393,P200024,3,108.37
O300393,P200162,3,124.19
O300393,P200108,1,65.18
O300394,P200023,3,106.76
O300394,P200091,2,58.58
O300394,P200219,2,264.52
O300394,P200237,1,106.93
O300395,P200034,2,88.87
O300396,P200116,1,145.61
O300397,P200006,1,192.59
O300397,P200242,3,78.51
O300397,P200156,3,103.73
O300398,P200146,3,12.2
O300398,P200193,2,38.74
O300398,P200128,2,60.68
O300399,P200180,2,280.16
O300399,P200164,1,113.68
O300399,P200206,1,46.12
O300400,P200090,2,139.04
O300401,P200029,1,19.33
O300401,P200049,1,35.44
O300401,P200032,2,530.83
O300401,P200216,3,97.99
O300402,P200150,1,21.92
O300402,P200232,2,90.11
O300403,P200249,3,91.18
O300404,P200192,2,56.01
O300404,P200064,3,6.66
O300404,P200168,2,240.24
O300404,P200113,3,56.09
O300404,P200161,1,66.86
O300405,P200229,3,28.78
O300405,P200131,1,276.2
O300406,P200236,3,41.84
O300406,P200084,2,67.68
O300407,P200101,1,8.89
O300407,P200172,1,58.04
O300407,P200045,1,52.36
O300408,P200237,2,100.24
O300408,P200139,2,261.36
O300408,P200240,2,289.62
O300408,P200218,3,95.76
O300408,P200186,1,11.38
O300409,P200219,3,252.49
O300409,P200205,2,163.08
O300409,P200235,1,18.4
O300409,P200190,2,19.26
O300409,P200114,1,114.27
O300410,P200160,3,44.01
O300411,P200067,2,5.52
O300411,P200084,1,76.64
O300411,P200113,3,58.49
O300411,P200109,1,18.3
O300412,P200012,2,70.16
O300412,P200048,2,21.44
O300412,P200214,1,113.91
O300412,P200013,1,99.33
O300413,P200157,3,66.95
O300413,P200037,2,47.49
O300413,P200015,2,140.68
O300413,P200032,1,487.52
O300413,P200220,3,32.79
O300414,P200228,1,122.25
O300414,P200171,2,95.16
O300414,P200151,3,121.83
O300414,P200148,3,36.97
O300414,P200018,1,39.13
O300415,P200105,1,129.62
O300415,P200042,3,80.61
O300415,P200156,2,89.64
O300415,P200182,2,8.51
O300416,P200090,2,121.27
O300416,P200155,2,98.18
O300416,P200018,2,39.08
O300416,P200216,2,101.03
O300417,P200149,1,95.35
O300417,P200164,3,123.61
O300418,P200215,3,116.69
O300418,P200187,2,282.26
O300418,P200066,2,39.88
O300418,P200016,1,335.94
O300418,P200098,1,109.08
O300419,P200010,2,136.63
O300419,P200112,1,109.59
O300419,P200129,3,121.81
O300419,P200115,3,36.37
O300419,P200046,3,10.97
O300420,P200173,1,11.23
O300420,P200176,2,89.32
O300420,P200100,3,32.82
O300420,P200104,1,80.8
O300420,P200240,1,242.53
O300421,P200183,1,135.08
O300421,P200219,2,238.39
O300421,P200220,1,30.7
O300421,P200091,2,68.78
O300421,P200054,1,85.45
O300422,P200120,1,66.37
O300422,P200146,1,12.4
O300422,P200216,1,94.72
O300422,P200197,2,467.34
O300423,P200205,2,153.48
O300423,P200149,1,85.7
O300423,P200115,2,41.73
O300423,P200103,3,102.9
O300423,P200154,1,253.76
O300424,P200010,1,125.06
O300424,P200051,3,126.5
O300424,P200109,2,18.41
O300424,P200087,1,108.22
O300425,P200069,3,36.71
O300425,P200169,2,70.72
O300426,P200027,3,33.4
O300427,P200235,1,17.16
O300427,P200188,3,59.28
O300427,P200164,2,127.94
O300427,P200019,3,358.5
O300427,P200181,2,85.8
O300428,P200105,2,127.99
O300428,P200145,2,114.69
O300428,P200215,2,104.3
O300429,P200175,3,16.35
O300429,P200171,3,90.73
O300429,P200025,3,72.77
O300429,P200212,3,65.74
O300429,P200059,1,24.47
O300430,P200031,2,31.52
O300430,P200100,3,31.17
O300431,P200183,3,122.82
O300431,P200071,1,40.48
O300432,P200209,3,67.76
O300432,P200237,3,95.62
O300432,P200236,3,45.72
O300432,P200062,2,24.89
O300432,P200170,3,46.73
O300433,P200148,3,41.59
O300433,P200237,1,115.61
O300433,P200011,1,40.08
O300434,P200129,3,135.45
O300434,P200126,3,21.8
O300434,P200228,2,132.75
O300434,P200249,1,106.83
O300435,P200227,3,33.5
O300435,P200206,3,42.17
O300436,P200083,2,114.31
O300436,P200200,3,74.28
O300436,P200042,3,78.16
O300436,P200030,1,64.61
O300437,P200142,2,98.98
O300437,P200207,1,34.73
O300437,P200097,2,121.65
O300438,P200039,2,66.2
O300438,P200138,3,40.25
O300438,P200000,3,148.35
O300438,P200198,3,328.92
O300438,P200112,1,113.29
O300439,P200244,2,44.66
O300439,P200206,2,45.53
O300439,P200040,3,52.02
O300440,P200149,1,101.99
O300441,P200036,2,55.54
O300441,P200040,2,57.11
O300441,P200166,1,18.39
O300441,P200176,3,105.76
O300442,P200123,2,21.98
O300442,P200136,3,159.09
O300442,P200028,2,90.28
O300442,P200086,3,16.3
O300442,P200245,2,10.73
O300443,P200005,3,23.98
O300443,P200034,1,87.26
O300443,P200046,1,8.68
O300443,P200008,1,23.5
O300443,P200245,1,9.8
O300444,P200011,2,45.05
O300445,P200109,1,22.63
O300445,P200065,2,145.74
O300445,P200197,1,501.54
O300445,P200072,3,42.67
O300445,P200163,3,72.66
O300446,P200183,2,115.06
O300446,P200056,1,92.95
O300447,P200213,2,15.88
O300447,P200199,1,294.86
O300447,P200088,3,97.47
O300447,P200067,1,6.13
O300447,P200225,3,9.91
O300448,P200161,3,59.26
O300448,P200215,2,124.32
O300448,P200072,3,39.88
O300448,P200089,1,39.75
O300449,P200231,3,33.12
O300449,P200088,3,97.14
O300449,P200028,2,95.94
O300449,P200193,3,41.31
O300449,P200196,1,38.08
O300450,P200184,3,100.68
O300450,P200213,1,18.86
O300451,P200153,1,32.05
O300451,P200226,2,106.74
O300451,P200135,1,30.93
O300451,P200115,1,43.96
O300452,P200053,3,117.16
O300452,P200140,1,21.45
O300452,P200230,1,135.61
O300452,P200221,1,457.27
O300453,P200113,1,61.28
O300454,P200223,2,39.21
O300454,P200004,1,53.21
O300454,P200159,1,16.34
O300454,P200055,2,99.79
O300455,P200133,1,22.2
O300456,P200236,3,41.99
O300456,P200062,1,27.38
O300456,P200205,3,138.13
O300456,P200009,2,12.13
O300456,P200067,2,6.09
O300457,P200134,2,108.93
O300458,P200061,1,69.89
O300459,P200143,2,10.87
O300459,P200199,2,278.04
O300459,P200009,2,11.66
O300460,P200103,3,112.7
O300461,P200048,3,23.12
O300462,P200245,1,10.03
O300463,P200093,3,138.45
O300463,P200039,1,75.18
O300464,P200045,2,51.77
O300464,P200046,2,10.11
O300464,P200205,1,158.19
O300465,P200227,1,37.71
O300466,P200150,1,17.86
O300467,P200014,1,60.25
O300467,P200120,3,55.4
O300467,P200140,2,18.1
O300467,P200050,2,34.16
O300468,P200049,2,38.88
O300468,P200201,1,95.96
O300469,P200056,2,113.12
O300469,P200080,2,34.24
O300469,P200006,1,164.44
O300469,P200215,3,99.29
O300470,P200131,2,281.11
O300470,P200019,1,433.66
O300470,P200037,3,49.76
O300470,P200034,2,94.49
O300470,P200020,2,120.49
O300471,P200105,1,119.11
O300472,P200083,3,135.06
O300472,P200006,3,179.83
O300472,P200087,2,119.62
O300472,P200079,2,7.95
O300472,P200018,2,40.75
O300473,P200240,3,250.79
O300473,P200095,3,127.99
O300473,P200053,2,113.62
O300473,P200054,1,95.73
O300474,P200159,1,20.03
O300474,P200194,2,113.91
O300474,P200236,3,40.02
O300474,P200185,1,134.35
O300474,P200024,2,111.3
O300475,P200186,3,10.19
O300475,P200206,3,47.43
O300475,P200121,2,37.29
O300476,P200065,1,112.35
O300477,P200097,3,154.11
O300477,P200019,1,417.76
O300477,P200131,1,265.59
O300477,P200106,3,8.1
O300477,P200209,3,55.77
O300478,P200068,3,20.57
O300478,P200237,2,102.47
O300478,P200229,1,30.6
O300479,P200121,1,41.75
O300480,P200026,2,149.74
O300481,P200219,1,224.03
O300481,P200188,2,52.72
O300482,P200029,3,18.71
O300482,P200200,3,75.62
O300483,P200093,3,163.85
O300483,P200165,1,17.39
O300483,P200209,1,67.77
O300484,P200048,2,20.28
O300484,P200202,3,99.15
O300484,P200076,1,74.47
O300485,P200022,3,59.57
O300485,P200234,2,12.38
O300485,P200161,3,73.31
O300485,P200002,1,21.0
O300485,P200178,3,8.7
O300486,P200155,2,99.13
O300486,P200229,3,34.17
O300486,P200039,3,66.87
O300486,P200248,1,5.6
O300486,P200036,1,49.7
O300487,P200008,3,24.14
O300487,P200099,1,17.4
O300487,P200057,2,152.2
O300487,P200166,2,21.87
O300488,P200246,2,96.59
O300488,P200115,2,44.14
O300488,P200102,2,119.96
O300488,P200021,2,63.39
O300489,P200037,1,54.98
O300489,P200141,3,103.01
O300489,P200048,2,23.39
O300489,P200234,1,14.68
O300489,P200010,1,146.04
O300490,P200063,3,75.48
O300490,P200154,1,257.29
O300491,P200180,1,251.69
O300491,P200188,3,51.45
O300491,P200209,1,57.7
O300492,P200058,1,62.62
O300492,P200239,2,39.41
O300492,P200188,1,57.01
O300492,P200000,1,130.01
O300493,P200160,3,52.38
O300493,P200064,1,6.27
O300494,P200246,2,90.57
O300494,P200011,3,36.33
O300494,P200226,1,97.65
O300494,P200232,2,112.58
O300494,P200151,3,132.67
O300495,P200007,1,75.97
O300495,P200182,1,8.04
O300496,P200040,2,49.16
O300497,P200165,3,15.12
O300497,P200244,2,38.8
O300498,P200049,1,32.58
O300498,P200016,3,415.51
O300498,P200226,1,119.36
O300498,P200000,1,137.92
O300498,P200018,1,35.32
O300499,P200137,3,87.36
O300499,P200198,1,324.02
O300500,P200220,3,28.19
O300500,P200057,3,148.59
O300501,P200223,2,38.02
O300501,P200164,1,132.95
O300501,P200194,2,98.89
O300501,P200043,1,31.4
O300501,P200032,1,479.85
O300502,P200044,2,132.69
O300503,P200005,3,27.42
O300504,P200007,1,64.87
O300504,P200061,2,68.73
O300504,P200214,2,108.75
O300504,P200099,1,16.88
O300504,P200186,2,10.63
O300505,P200168,3,285.71
O300505,P200038,1,478.25
O300506,P200242,1,96.69
O300507,P200118,3,50.69
O300507,P200117,3,66.96
O300507,P200172,2,66.39
O300508,P200154,1,255.72
O300508,P200106,3,9.8
O300508,P200067,3,6.74
O300508,P200066,1,41.88
O300509,P200043,3,32.45
O300509,P200223,1,36.71
O300509,P200183,1,124.36
O300509,P200240,1,249.38
O300510,P200217,3,139.28
O300511,P200206,1,48.03
O300511,P200163,3,74.28
O300512,P200131,1,263.87
O300512,P200223,3,34.86
O300512,P200185,2,106.85
O300512,P200130,3,98.29
O300513,P200049,1,36.52
O300513,P200210,3,106.97
O300513,P200178,3,9.09
O300513,P200135,3,26.22
O300514,P200220,3,33.22
O300514,P200022,2,51.58
O300514,P200128,3,61.25
O300514,P200206,3,44.24
O300515,P200170,3,54.29
O300515,P200057,1,148.53
O300516,P200111,1,41.54
O300516,P200208,3,11.72
O300516,P200200,3,81.76
O300516,P200056,1,103.72
O300516,P200114,1,139.1
O300517,P200216,1,116.13
O300518,P200167,1,130.7
O300518,P200114,2,119.66
O300518,P200169,1,62.0
O300518,P200089,1,36.81
O300518,P200027,2,29.14
O300519,P200051,3,128.01
O300519,P200223,3,44.21
O300519,P200028,2,99.12
O300519,P200206,3,38.49
O300519,P200017,2,136.66
O300520,P200165,3,17.16
O300520,P200083,2,135.39
O300520,P200220,3,31.75
O300520,P200151,2,143.63
O300521,P200068,3,18.02
O300521,P200061,2,74.53
O300521,P200203,1,456.02
O300522,P200221,1,416.2
O300522,P200094,2,63.03
O300523,P200069,1,35.96
O300523,P200208,3,12.26
O300523,P200249,2,105.66
O300524,P200099,3,16.0
O300525,P200117,1,69.32
O300525,P200249,1,103.35
O300526,P200202,1,122.11
O300526,P200157,3,64.91
O300526,P200021,1,68.94
O300526,P200233,2,89.85
O300527,P200202,1,104.02
O300527,P200239,2,44.17
O300527,P200178,3,10.26
O300528,P200100,1,34.28
O300528,P200033,3,27.16
O300528,P200157,1,63.47
O300529,P200107,2,45.75
O300529,P200204,1,763.84
O300529,P200002,3,25.81
O300530,P200041,1,104.19
O300531,P200150,3,22.13
O300531,P200170,3,55.82
O300531,P200008,1,24.49
O300531,P200105,2,130.44
O300531,P200025,2,74.11
O300532,P200123,3,23.8
O300532,P200171,1,77.91
O300532,P200209,1,60.74
O300532,P200072,1,46.43
O300532,P200222,1,110.12
O300533,P200178,3,9.09
O300533,P200210,1,107.71
O300534,P200140,3,18.58
O300534,P200030,2,54.91
O300535,P200119,3,64.19
O300535,P200038,1,466.53
O300535,P200241,3,112.88
O300535,P200000,2,142.41
O300536,P200173,2,13.78
O300537,P200219,1,261.64
O300538,P200249,1,96.44
O300538,P200243,1,61.67
O300538,P200008,1,23.41
O300538,P200199,3,270.36
O300538,P200011,2,39.99
O300539,P200125,2,80.35
O300540,P200240,2,294.38
O300540,P200116,3,171.77
O300540,P200223,1,35.64
O300541,P200077,1,52.21
O300541,P200145,1,117.29
O300541,P200144,3,90.88
O300541,P200195,3,30.46
O300541,P200181,3,95.44
O300542,P200083,1,137.3
O300542,P200202,2,107.41
O300542,P200176,3,98.9
O300542,P200133,3,25.67
O300543,P200184,1,103.01
O300543,P200203,3,432.93
O300544,P200181,3,92.28
O300545,P200035,1,38.69
O300545,P200227,3,30.54
O300545,P200157,3,66.48
O300545,P200058,3,63.16
O300546,P200189,3,106.02
O300546,P200210,1,90.41
O300546,P200150,1,22.04
O300547,P200186,1,10.84
O300547,P200185,1,131.05
O300547,P200003,2,132.98
O300547,P200190,1,18.29
O300547,P200064,2,6.71
O300548,P200148,3,34.5
O300548,P200067,3,6.42
O300548,P200249,2,109.63
O300548,P200073,2,162.16
O300549,P200173,3,10.95
O300550,P200077,2,54.44
O300550,P200213,1,16.58
O300551,P200116,2,149.67
O300551,P200188,2,47.49
O300551,P200240,3,264.83
O300551,P200175,1,17.04
O300552,P200023,1,114.61
O300552,P200064,1,7.01
O300552,P200090,2,122.63
O300552,P200122,1,78.29
O300553,P200074,3,62.11
O300553,P200205,3,129.89
O300553,P200047,2,71.47
O300553,P200001,3,6.88
O300554,P200089,2,35.26
O300554,P200023,1,119.24
O300555,P200006,2,175.78
O300555,P200070,1,13.94
O300556,P200230,2,126.81
O300556,P200033,1,31.13
O300557,P200095,2,131.4
O300557,P200154,1,283.62
O300557,P200194,2,113.07
O300557,P200102,1,112.0
O300558,P200045,1,49.68
O300559,P200083,2,112.11
O300559,P200030,2,58.73
O300559,P200213,2,14.78
O300559,P200209,3,56.08
O300559,P200191,1,6.67
O300560,P200000,2,136.22
O300560,P200222,2,104.03
O300561,P200049,3,34.55
O300561,P200196,1,40.21
O300561,P200130,2,101.97
O300562,P200096,1,25.03
O300562,P200084,3,79.07
O300563,P200004,3,48.11
O300563,P200067,3,7.11
O300563,P200100,3,29.9
O300564,P200067,1,6.57
O300564,P200056,2,101.42
O300564,P200240,3,288.31
O300564,P200039,2,59.27
O300565,P200084,3,72.64
O300566,P200199,3,293.28
O300566,P200178,2,8.64
O300566,P200168,3,289.79
O300567,P200131,3,291.21
O300568,P200098,2,110.49
O300569,P200154,2,239.73
O300569,P200101,1,8.85
O300569,P200124,1,270.37
O300569,P200081,2,593.49
O300570,P200196,2,35.88
O300570,P200212,2,66.48
O300570,P200168,3,260.6
O300571,P200232,3,105.11
O300571,P200038,2,560.58
O300571,P200063,1,92.54
O300571,P200139,3,258.59
O300572,P200242,2,79.23
O300572,P200130,3,104.39
O300573,P200098,1,111.77
O300573,P200021,1,68.96
O300574,P200126,2,19.3
O300574,P200228,1,123.86
O300574,P200140,1,22.64
O300575,P200019,2,373.21
O300576,P200193,1,38.59
O300576,P200162,2,128.54
O300576,P200142,1,92.34
O300576,P200146,2,15.38
O300576,P200164,2,129.44
O300577,P200059,1,24.63
O300577,P200103,3,100.02
O300578,P200063,3,88.72
O300578,P200092,1,34.22
O300578,P200045,1,43.84
O300578,P200211,3,128.62
O300579,P200131,1,267.71
O300580,P200227,3,33.15
O300580,P200190,2,16.4
O300580,P200076,2,63.45
O300580,P200195,3,32.56
O300581,P200195,2,28.74
O300581,P200081,1,575.15
O300582,P200089,3,40.07
O300582,P200177,2,29.11
O300583,P200225,2,9.14
O300583,P200033,3,30.21
O300583,P200107,3,47.02
O300584,P200124,2,287.94
O300585,P200221,1,410.64
O300586,P200238,2,32.94
O300586,P200119,1,74.27
O300586,P200062,1,29.83
O300586,P200003,3,107.7
O300587,P200001,3,5.93
O300587,P200057,2,142.91
O300588,P200137,3,85.26
O300588,P200091,3,63.19
O300588,P200092,3,32.68
O300589,P200172,3,64.26
O300589,P200116,3,153.57
O300589,P200059,2,24.5
O300589,P200025,3,79.59
O300590,P200230,1,136.21
O300590,P200091,3,59.37
O300590,P200229,1,31.47
O300590,P200086,3,18.54
O300591,P200158,2,123.54
O300591,P200180,3,264.2
O300591,P200165,3,16.37
O300591,P200160,1,43.91
O300592,P200111,1,40.8
O300592,P200240,1,267.8
O300592,P200163,1,60.5
O300592,P200032,3,542.99
O300592,P200076,3,60.47
O300593,P200123,1,22.63
O300593,P200061,1,76.77
O300593,P200239,3,40.75
O300593,P200247,3,17.63
O300594,P200171,3,93.07
O300594,P200135,3,29.26
O300595,P200166,2,20.23
O300595,P200111,2,39.84
O300596,P200032,1,556.25
O300596,P200169,2,69.04
O300596,P200082,2,154.06
O300596,P200108,2,67.49
O300596,P200235,3,14.99
O300597,P200137,3,86.0
O300597,P200162,1,127.52
O300597,P200092,3,40.98
O300598,P200200,3,72.9
O300598,P200137,2,90.01
O300598,P200045,1,45.91
O300599,P200109,2,19.17
O300599,P200245,3,8.79
O300599,P200010,2,120.77
O300599,P200106,3,7.67
O300599,P200107,3,39.71
O300600,P200108,1,60.27
O300600,P200144,2,87.84
O300601,P200125,2,76.4
O300601,P200112,1,102.7
O300602,P200102,2,97.39
O300603,P200131,1,244.45
O300604,P200118,2,47.23
O300604,P200025,3,71.67
O300604,P200112,2,115.68
O300604,P200199,1,260.37
O300605,P200228,3,105.95
O300605,P200071,3,42.49
O300605,P200033,3,25.8
O300606,P200043,1,30.8
O300606,P200216,3,109.5
O300607,P200129,2,119.88
O300607,P200152,2,131.73
O300608,P200184,2,110.47
O300608,P200208,2,12.48
O300608,P200133,3,22.65
O300608,P200097,2,121.89
O300609,P200225,3,8.34
O300610,P200000,2,143.81
O300610,P200007,1,66.86
O300610,P200210,2,100.33
O300610,P200120,1,62.24
O300611,P200207,3,38.23
O300611,P200194,2,119.7
O300611,P200205,2,137.12
O300611,P200012,2,80.29
O300611,P200203,1,447.04
O300612,P200101,2,8.86
O300612,P200012,2,72.33
O300612,P200093,2,150.59
O300613,P200180,3,259.32
O300613,P200111,2,36.14
O300613,P200004,1,53.49
O300614,P200128,3,48.45
O300614,P200156,1,112.28
O300614,P200054,1,90.05
O300615,P200194,1,116.5
O300616,P200001,1,6.61
O300616,P200248,2,5.31
O300616,P200002,2,21.98
O300616,P200223,3,34.41
O300617,P200197,2,409.37
O300617,P200151,2,142.53
O300618,P200110,1,76.94
O300618,P200022,1,52.36
