order_id,customer_id,order_date,country,order_total
O300589,C100354,2025-01-02,Netherlands,941.26
O300590,C100879,2024-04-12,United Kingdom,401.40999999999997
O300591,C101095,2024-02-16,Canada,1132.7
O300592,C100595,2025-02-26,India,2179.48
O300593,C100106,2024-01-22,Brazil,274.53999999999996
O300594,C100444,2025-03-08,United States,366.99
O300595,C100488,2024-01-26,United Kingdom,120.14000000000001
O300596,C101124,2025-08-02,Canada,1182.4
O300597,C101131,2024-01-07,United States,508.46
O300598,C100682,2024-11-04,United Kingdom,444.63
O300599,C101140,2025-01-25,India,448.39
O300600,C100523,2024-12-31,United States,235.95000000000002
O300601,C100493,2024-06-18,India,255.5
O300602,C101003,2024-03-07,Mexico,194.78
O300603,C100800,2025-06-01,United Kingdom,244.45
O300604,C100626,2025-05-30,United Kingdom,801.2
O300605,C100548,2024-02-11,Canada,522.72
O300606,C100846,2024-06-01,South Korea,359.3
O300607,C100904,2024-06-12,Mexico,503.21999999999997
O300608,C100588,2024-11-06,United States,557.63
O300609,C100037,2024-06-10,Australia,25.02
O300610,C100122,2024-09-17,United States,617.38
O300611,C100172,2024-12-21,Germany,1235.95
O300612,C100554,2025-03-10,Canada,463.56
O300613,C100737,2024-07-22,Germany,903.73
O300614,C100964,2024-10-02,Brazil,347.68
O300615,C100279,2024-09-12,Germany,116.5
O300616,C100943,2025-03-18,United States,164.42
O300617,C100799,2025-07-09,India,1103.8
O300618,C100061,2025-04-15,Japan,211.78
O300619,C100421,2025-04-21,Australia,45.02
O300620,C100363,2024-06-15,United States,356.38
O300621,C101063,2024-09-13,India,407.03
O300622,C101105,2025-07-28,Sweden,569.0
O300623,C100983,2024-03-23,India,224.01000000000002
O300624,C100633,2025-01-24,Spain,1007.9100000000001
O300625,C100591,2025-07-29,India,999.06
O300626,C100373,2025-06-13,South Korea,18.86
O300627,C100927,2024-08-21,United Kingdom,645.35
O300628,C100103,2024-12-06,Japan,513.3399999999999
O300629,C100325,2024-07-09,India,148.66
O300630,C100162,2025-08-15,United States,670.0
O300631,C100593,2024-08-08,Sweden,858.4699999999999
O300632,C100359,2024-06-29,Canada,16.24
O300633,C100236,2025-05-14,Brazil,661.45
O300634,C100451,2024-10-08,United States,85.53999999999999
O300635,C101033,2024-08-10,Spain,1331.84
O300636,C100669,2025-02-05,Canada,91.43
O300637,C100987,2024-04-24,Germany,1100.6399999999999
O300638,C101096,2025-06-20,United States,472.90999999999997
O300639,C101082,2025-07-18,Australia,115.5
O300640,C100421,2024-12-06,Australia,753.34
O300641,C101052,2025-01-16,India,230.28
O300642,C101091,2024-02-10,South Korea,393.06000000000006
O300643,C101151,2025-04-07,India,625.25
O300644,C100421,2024-01-14,Australia,2294.02
O300645,C100274,2024-12-06,Australia,1379.78
O300646,C100701,2024-05-06,Germany,146.62
O300647,C101118,2024-04-02,Italy,444.29999999999995
O300648,C101080,2024-04-28,Australia,301.02
O300649,C100685,2024-03-08,South Korea,342.78
O300650,C100179,2024-05-07,Japan,141.86
O300651,C100506,2024-09-13,United States,76.15
O300652,C100856,2024-01-11,India,1359.75
O300653,C100672,2024-10-24,India,515.8
O300654,C100414,2025-07-28,India,1457.4099999999999
O300655,C100411,2024-09-30,Germany,449.96000000000004
O300656,C100071,2025-01-09,Germany,870.8
O300657,C100346,2025-02-24,Australia,252.49
O300658,C100803,2025-02-27,India,814.59
O300659,C100289,2025-02-14,Spain,707.55
O300660,C101192,2025-07-08,India,339.38
O300661,C100098,2024-03-22,Italy,202.48000000000002
O300662,C100706,2024-10-11,Germany,696.12
O300663,C100595,2024-12-26,India,628.23
O300664,C100999,2024-11-13,India,188.13
O300665,C101065,2024-12-30,Mexico,1137.81
O300666,C100652,2024-05-29,United States,1029.93
O300667,C100756,2024-12-16,Canada,425.71000000000004
O300668,C100838,2025-05-02,South Korea,552.64
O300669,C100625,2025-05-09,Japan,584.3
O300670,C100221,2024-06-01,Germany,263.06
O300671,C100514,2025-02-24,Sweden,653.08
O300672,C100289,2024-08-09,Spain,89.74
O300673,C100557,2025-04-08,United States,566.3100000000001
O300674,C100738,2025-07-16,Japan,114.84
O300675,C100251,2024-10-25,India,685.26
O300676,C100299,2025-03-24,Canada,720.06
O300677,C100987,2024-10-14,Germany,421.70000000000005
O300678,C100453,2024-02-25,United States,842.79
O300679,C100238,2025-03-10,India,255.76
O300680,C100855,2024-07-21,United States,384.16
O300681,C100859,2025-03-11,India,954.73
O300682,C100991,2024-08-06,United States,217.79000000000002
O300683,C100911,2024-05-31,India,686.91
O300684,C101190,2025-04-21,Brazil,858.62
O300685,C100689,2025-06-11,Germany,461.91999999999996
O300686,C100344,2025-04-10,United Kingdom,329.6
O300687,C101035,2025-08-29,India,860.1600000000001
O300688,C100317,2024-01-05,United States,440.65
O300689,C100349,2024-01-28,India,656.72
O300690,C100994,2024-10-21,Mexico,714.98
O300691,C101057,2024-05-30,Mexico,252.98
O300692,C100407,2024-02-29,India,366.34000000000003
O300693,C100875,2024-10-10,Canada,392.61
O300694,C101106,2024-01-03,United States,315.76
O300695,C100958,2025-08-16,Italy,642.29
O300696,C100005,2024-01-12,Brazil,86.84
O300697,C100797,2025-02-05,South Korea,1299.06
O300698,C100203,2024-08-09,Germany,43.19
O300699,C101015,2024-06-07,India,2673.3399999999997
O300700,C100080,2024-12-20,United States,901.39
O300701,C101191,2024-04-07,India,3261.4
O300702,C100212,2024-06-02,Sweden,669.25
O300703,C100504,2024-10-14,United States,353.67
O300704,C100280,2025-02-14,India,705.72
O300705,C100976,2025-07-11,Brazil,532.06
O300706,C100472,2025-07-14,United Kingdom,135.12
O300707,C100893,2024-06-01,Brazil,820.73
O300708,C100080,2024-01-29,United States,1289.66
O300709,C100543,2025-04-11,Mexico,287.81
O300710,C101093,2025-04-23,Australia,863.45
O300711,C101112,2024-05-10,Sweden,926.52
O300712,C100250,2025-04-03,United States,725.0799999999999
O300713,C100473,2025-01-22,South Korea,547.82
O300714,C100490,2025-03-21,India,412.82
O300715,C100678,2024-07-26,Japan,489.23
O300716,C100644,2024-07-06,India,923.93
O300717,C100127,2024-05-13,United States,172.91
O300718,C100915,2024-04-26,India,331.96
O300719,C100270,2024-07-05,Australia,20.25
O300720,C100377,2024-06-26,India,1467.49
O300721,C101008,2024-06-15,United Kingdom,1067.67
O300722,C100827,2025-04-13,United States,1962.68
O300723,C100475,2024-01-31,India,29.59
O300724,C101094,2024-10-10,Spain,226.12
O300725,C100472,2024-03-15,United Kingdom,254.96999999999997
O300726,C100678,2025-07-18,Japan,473.95
O300727,C100295,2025-03-28,Japan,187.75
O300728,C100219,2025-03-12,India,685.75
O300729,C100589,2024-11-15,Italy,1654.81
O300730,C100675,2024-02-01,India,116.46
O300731,C100966,2024-12-05,United States,833.45
O300732,C100469,2025-06-09,India,299.62
O300733,C101074,2025-07-15,Brazil,169.52
O300734,C100728,2024-09-27,India,85.21
O300735,C100084,2025-06-04,France,1722.53
O300736,C100886,2025-02-07,Sweden,1576.5800000000002
O300737,C100689,2024-05-19,Germany,908.41
O300738,C100467,2024-03-07,Spain,245.42
O300739,C100560,2024-03-12,United States,464.67
O300740,C100362,2025-07-21,United States,161.18
O300741,C100737,2025-02-24,Germany,551.91
O300742,C100680,2025-04-03,India,370.76
O300743,C100536,2025-07-01,United Kingdom,125.34
O300744,C100342,2024-06-12,United States,101.16
O300745,C100478,2025-01-04,France,6.98
O300746,C100597,2024-04-30,Italy,766.9200000000001
O300747,C100566,2024-09-27,Mexico,430.95
O300748,C100371,2024-01-09,United States,207.84999999999997
O300749,C100698,2025-08-07,Australia,645.58
O300750,C100271,2025-01-06,United States,76.48
O300751,C100601,2025-04-01,Germany,181.16
O300752,C100145,2025-03-28,Canada,493.55999999999995
O300753,C100566,2024-06-05,Mexico,414.36
O300754,C100940,2025-06-01,Mexico,877.46
O300755,C100981,2025-06-10,India,848.4699999999999
O300756,C100833,2025-03-29,United States,180.64
O300757,C100894,2025-02-26,United Kingdom,853.92
O300758,C100079,2025-08-24,India,183.54
O300759,C100409,2025-08-31,United Kingdom,354.26
O300760,C100785,2025-07-04,United States,262.08
O300761,C100960,2024-06-11,Sweden,16.19
O300762,C100699,2024-11-28,India,555.3299999999999
O300763,C101024,2024-08-18,India,581.37
O300764,C100327,2024-04-12,Mexico,484.94
O300765,C100184,2025-01-05,Sweden,47.47
O300766,C100103,2025-06-13,Japan,770.6700000000001
O300767,C100699,2024-07-04,India,50.800000000000004
O300768,C100798,2024-01-07,Germany,195.92000000000002
O300769,C100342,2024-04-10,United States,204.53
O300770,C100940,2024-03-08,Mexico,1041.8300000000002
O300771,C100887,2024-07-02,United Kingdom,240.11
O300772,C100432,2024-09-07,Canada,2384.87
O300773,C100286,2024-12-27,India,729.76
O300774,C100890,2024-01-12,United States,347.07
O300775,C100805,2024-09-17,India,688.4799999999999
O300776,C100204,2025-08-25,United States,1062.3400000000001
O300777,C100306,2025-01-25,Canada,456.27
O300778,C100583,2024-08-16,United States,1950.48
O300779,C100613,2025-03-07,India,699.72
O300780,C100199,2025-01-16,Australia,2324.0099999999998
O300781,C101138,2025-06-20,Canada,338.58
O300782,C100466,2024-10-04,India,370.28999999999996
O300783,C100457,2024-06-09,India,833.37
O300784,C100072,2024-07-19,Sweden,861.96
O300785,C101050,2025-04-28,India,327.33
O300786,C100282,2024-12-27,South Korea,332.85
O300787,C101184,2024-05-10,India,391.1
O300788,C100595,2024-01-12,India,148.95
O300789,C101049,2024-02-13,Brazil,394.28999999999996
O300790,C100214,2024-04-15,United States,641.19
O300791,C100199,2024-07-08,Australia,587.6
O300792,C100961,2024-11-01,France,82.99000000000001
O300793,C100983,2024-11-15,India,488.89
O300794,C100651,2024-11-26,United States,164.42
O300795,C100038,2025-04-24,Brazil,278.54999999999995
O300796,C101132,2024-07-17,Australia,810.0699999999999
O300797,C100471,2024-03-23,France,480.67
O300798,C101123,2025-04-26,Germany,287.85
O300799,C101044,2025-05-05,United States,59.47
O300800,C101021,2025-06-23,Canada,1209.55
O300801,C100826,2025-05-29,United States,318.15999999999997
O300802,C100807,2025-01-24,United States,506.81
O300803,C100639,2024-11-08,United States,417.63
O300804,C100029,2024-07-26,Brazil,93.72
O300805,C100465,2024-09-22,Sweden,605.6700000000001
O300806,C100876,2024-12-23,United Kingdom,126.78
O300807,C100974,2025-02-06,United States,2620.94
O300808,C100671,2024-11-26,India,422.5
O300809,C100851,2024-05-15,France,241.13
O300810,C100026,2024-08-03,Brazil,844.7
O300811,C100562,2024-12-06,Mexico,299.38
O300812,C100609,2024-04-27,India,215.6
O300813,C101070,2025-06-27,India,39.86
O300814,C100373,2024-01-16,South Korea,958.55
O300815,C100275,2024-06-21,Japan,286.39
O300816,C100422,2024-10-29,Sweden,251.57
O300817,C100204,2025-03-15,United States,272.3
O300818,C100670,2024-07-05,Sweden,268.99
O300819,C100771,2025-01-14,Netherlands,1510.9
O300820,C100961,2025-06-26,France,961.27
O300821,C101166,2024-10-27,Sweden,479.59999999999997
O300822,C100088,2024-12-22,Australia,24.27
O300823,C100296,2025-01-11,India,431.22
O300824,C100360,2025-06-05,Canada,211.82999999999998
O300825,C100299,2024-01-24,Canada,576.85
O300826,C100992,2025-01-16,Netherlands,168.95999999999998
O300827,C100167,2024-09-04,United States,28.68
O300828,C100035,2025-05-26,United States,383.73
O300829,C101032,2025-05-26,Italy,193.75
O300830,C101153,2024-08-27,Mexico,588.59
O300831,C100271,2024-02-13,United States,72.63
O300832,C100399,2024-03-19,India,673.0
O300833,C100603,2024-07-13,Australia,153.42000000000002
O300834,C100631,2024-01-22,Germany,1279.43
O300835,C101189,2025-02-09,United States,312.62
O300836,C100484,2025-05-05,Sweden,458.51
O300837,C100014,2024-05-10,India,130.5
O300838,C100507,2025-04-29,India,627.58
O300839,C100667,2024-03-26,Sweden,914.5799999999999
O300840,C100620,2024-01-09,United States,84.88
O300841,C100614,2024-08-27,India,71.14
O300842,C101107,2024-07-26,India,382.87
O300843,C100968,2025-04-11,United Kingdom,365.90999999999997
O300844,C100302,2024-01-12,United States,476.8
O300845,C100426,2024-08-11,Netherlands,837.8199999999999
O300846,C100801,2025-01-07,United States,623.95
O300847,C100492,2024-03-15,India,600.59
O300848,C100514,2025-02-25,Sweden,1136.64
O300849,C100201,2024-01-18,India,46.88
O300850,C100305,2025-04-18,Italy,725.55
O300851,C100888,2025-05-28,Japan,1537.3899999999999
O300852,C101011,2024-02-19,Brazil,47.06
O300853,C100941,2024-06-21,India,288.01
O300854,C100369,2024-09-13,India,386.18
O300855,C100163,2024-06-10,United States,737.99
O300856,C100191,2024-12-25,India,44.5
O300857,C100472,2025-05-05,United Kingdom,207.9
O300858,C100621,2025-01-26,India,469.65
O300859,C101071,2024-10-23,France,505.3
O300860,C101078,2025-05-14,Japan,70.62
O300861,C100003,2024-02-23,Australia,202.49
O300862,C100849,2024-12-21,India,204.48000000000002
O300863,C100358,2024-11-17,Canada,154.3
O300864,C100237,2024-08-22,Sweden,935.89
O300865,C100666,2024-11-01,United States,854.4599999999999
O300866,C100040,2025-03-16,Australia,1885.7400000000002
O300867,C100400,2024-06-27,United States,332.34000000000003
O300868,C100662,2024-02-07,India,334.84000000000003
O300869,C100326,2024-02-27,United States,32.38
O300870,C100712,2024-10-02,Germany,415.40999999999997
O300871,C100552,2024-05-26,United States,27.660000000000004
O300872,C100959,2025-05-30,Japan,301.24
O300873,C100217,2024-02-15,Canada,396.96999999999997
O300874,C100068,2025-03-11,India,568.79
O300875,C100635,2024-04-30,United States,413.84999999999997
O300876,C100308,2024-12-01,India,291.34000000000003
O300877,C100848,2024-12-04,France,812.35
O300878,C100111,2024-06-28,Spain,132.78
O300879,C100690,2024-10-27,United Kingdom,26.5
O300880,C101187,2024-06-16,Spain,452.63
O300881,C100111,2025-04-15,Spain,1839.9700000000003
O300882,C100362,2025-02-18,United States,2003.8899999999999
O300883,C101013,2024-09-15,India,375.93999999999994
O300884,C100640,2025-01-20,Japan,742.4200000000001
O300885,C100209,2024-06-28,Sweden,725.01
O300886,C100255,2025-03-18,United Kingdom,656.64
O300887,C100917,2024-11-01,Netherlands,147.48
O300888,C101033,2024-03-16,Spain,653.22
O300889,C100432,2024-03-16,Canada,881.5899999999999
O300890,C100568,2025-08-21,Mexico,840.07
O300891,C100939,2025-07-25,United Kingdom,631.17
O300892,C100212,2024-12-16,Sweden,762.89
O300893,C100247,2025-06-08,Spain,582.05
O300894,C100929,2025-04-02,India,123.42
O300895,C100223,2024-10-27,Italy,749.6500000000001
O300896,C100924,2025-04-27,Australia,519.51
O300897,C100596,2025-08-16,India,18.35
O300898,C101188,2024-06-08,Japan,283.71999999999997
O300899,C100039,2024-02-04,Japan,69.03
O300900,C101135,2025-06-26,Australia,1941.7200000000003
O300901,C100270,2025-06-29,Australia,596.17
O300902,C100042,2024-02-28,United States,1833.4399999999998
O300903,C100868,2025-03-16,Australia,9.44
O300904,C100639,2025-04-24,United States,939.41
O300905,C101004,2024-02-18,India,825.37
O300906,C100130,2024-12-19,India,409.40000000000003
O300907,C100096,2024-05-02,Australia,807.93
O300908,C100680,2024-12-20,India,1256.23
O300909,C101058,2025-03-07,India,200.42000000000002
O300910,C100486,2025-04-29,Brazil,47.34
O300911,C100957,2024-05-22,Canada,1136.52
O300912,C101087,2024-05-14,Canada,111.89
O300913,C101043,2024-03-09,India,296.98
O300914,C100610,2024-08-13,Brazil,877.14
O300915,C100838,2024-02-21,South Korea,835.1700000000001
O300916,C100630,2024-07-05,India,1347.84
O300917,C100808,2024-08-03,Japan,354.33000000000004
O300918,C100680,2025-02-13,India,1334.99
O300919,C100630,2024-12-09,India,34.34
O300920,C100524,2024-03-16,United Kingdom,63.7
O300921,C100783,2024-08-01,Sweden,591.43
O300922,C100901,2025-07-27,Netherlands,165.39
O300923,C101102,2024-01-19,India,1954.38
O300924,C100735,2025-08-12,Japan,603.3100000000001
O300925,C100120,2024-02-08,Canada,279.79999999999995
O300926,C100704,2024-02-27,Mexico,15.27
O300927,C100378,2025-05-03,Canada,919.12
O300928,C100032,2025-06-24,United States,1268.32
O300929,C100086,2024-09-16,India,841.14
O300930,C100709,2024-09-25,Netherlands,413.07000000000005
O300931,C101133,2025-01-17,India,911.22
O300932,C100606,2025-08-17,France,84.16
O300933,C100534,2024-02-08,Sweden,714.52
O300934,C100106,2024-03-03,Brazil,747.0600000000001
O300935,C100810,2024-03-22,Mexico,1391.3200000000002
O300936,C100066,2025-06-10,Brazil,803.03
O300937,C101009,2025-01-01,United Kingdom,128.37
O300938,C100979,2025-04-19,Japan,511.08
O300939,C101189,2024-11-17,United States,1416.31
O300940,C100341,2025-01-29,Mexico,340.87
O300941,C100194,2025-05-12,United States,207.87
O300942,C100359,2025-05-07,Canada,129.76
O300943,C100959,2025-08-24,Japan,119.34
O300944,C100262,2024-05-24,Brazil,991.1700000000001
O300945,C101064,2025-01-02,South Korea,421.37
O300946,C100185,2024-02-13,India,279.33000000000004
O300947,C100058,2025-04-01,Germany,331.12
O300948,C100263,2024-01-29,Germany,154.32
O300949,C100904,2025-02-01,Mexico,2373.68
O300950,C100722,2025-01-04,United States,171.1
O300951,C100425,2025-04-02,India,494.86
O300952,C100787,2024-10-09,India,1613.72
O300953,C100778,2024-11-04,France,2270.86
O300954,C100665,2024-06-07,Brazil,535.91
O300955,C100616,2024-01-30,India,519.59
O300956,C100121,2025-08-16,United Kingdom,107.31
O300957,C100311,2025-08-06,Japan,705.0699999999999
O300958,C100633,2024-12-15,Spain,121.75
O300959,C100162,2024-01-12,United States,362.31
O300960,C100571,2025-07-07,Australia,62.81
O300961,C100140,2024-06-13,United States,501.65000000000003
O300962,C100944,2024-11-05,United Kingdom,263.02
O300963,C100123,2024-11-30,Netherlands,471.99999999999994
O300964,C100111,2025-07-15,Spain,257.22
O300965,C100765,2025-03-11,Canada,809.02
O300966,C100264,2025-03-14,United States,380.25
O300967,C100421,2025-08-11,Australia,959.26
O300968,C100377,2024-09-17,India,1543.47
O300969,C100259,2025-03-12,Canada,345.19
O300970,C100914,2025-08-13,Japan,106.44
O300971,C100830,2024-11-30,South Korea,1171.94
O300972,C100286,2024-07-22,India,226.11
O300973,C100824,2024-04-19,India,372.90999999999997
O300974,C100856,2025-07-21,India,258.54
O300975,C100647,2024-12-09,India,296.15999999999997
O300976,C100694,2025-03-24,India,841.5999999999999
O300977,C101121,2025-04-16,India,720.83
O300978,C100544,2025-05-29,India,882.34
O300979,C100462,2025-08-08,India,151.5
O300980,C100646,2025-03-05,France,808.85
O300981,C101003,2025-05-14,Mexico,369.61
O300982,C100851,2024-01-02,France,790.98
O300983,C100090,2025-03-05,India,830.0
O300984,C100551,2024-12-13,Japan,416.01
O300985,C100887,2024-06-16,United Kingdom,649.7800000000001
O300986,C100268,2024-04-26,United States,12.92
O300987,C101186,2025-01-03,India,353.1
